INFO 2024-11-19 18:31:59,805 autoreload Watching for file changes with StatReloader
INFO 2024-11-20 04:07:06,219 basehttp "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2024-11-20 04:07:06,219 basehttp "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2024-11-20 04:07:06,220 basehttp "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2024-11-20 04:07:06,221 basehttp "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2024-11-20 04:07:06,238 basehttp "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
INFO 2024-11-20 04:07:06,571 basehttp "GET /api/ HTTP/1.1" 200 6307
INFO 2024-11-20 04:07:07,063 basehttp "GET /api/ HTTP/1.1" 200 6307
INFO 2024-11-20 04:07:07,323 basehttp "GET /api/ HTTP/1.1" 200 6307
INFO 2024-11-20 04:07:07,827 basehttp "GET /api/ HTTP/1.1" 200 6307
INFO 2024-11-20 04:07:09,660 basehttp "GET /api/drf-auth/logout/?next=/api/ HTTP/1.1" 302 0
INFO 2024-11-20 04:07:09,665 basehttp "GET /api/ HTTP/1.1" 200 6068
INFO 2024-11-20 04:07:11,128 basehttp "GET /api/drf-auth/login/?next=/api/ HTTP/1.1" 200 2709
INFO 2024-11-20 04:07:15,802 basehttp "POST /api/drf-auth/login/ HTTP/1.1" 302 0
INFO 2024-11-20 04:07:15,808 basehttp "GET /api/ HTTP/1.1" 200 6310
INFO 2024-11-20 04:07:18,621 basehttp "GET /api/auth/users/ HTTP/1.1" 200 11522
INFO 2024-11-20 04:07:22,571 basehttp "GET /api/students/ HTTP/1.1" 200 8091
INFO 2024-11-20 04:07:22,596 basehttp "GET /static/rest_framework/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 0
INFO 2024-11-20 04:07:24,735 basehttp "GET /api/courses/ HTTP/1.1" 200 8477
INFO 2024-11-20 04:07:26,630 basehttp "GET /api/grades/ HTTP/1.1" 200 5928
INFO 2024-11-20 04:07:29,683 basehttp "GET /api/attendance/ HTTP/1.1" 200 5995
INFO 2024-11-20 04:07:33,396 basehttp "GET /api/enrollments/ HTTP/1.1" 200 5769
INFO 2024-11-20 04:07:39,467 basehttp "GET /api/students/ HTTP/1.1" 200 8091
INFO 2024-11-20 04:11:17,752 basehttp "GET /api/drf-auth/logout/?next=/api/ HTTP/1.1" 302 0
INFO 2024-11-20 04:11:17,757 basehttp "GET /api/ HTTP/1.1" 200 6068
INFO 2024-11-20 04:11:18,457 basehttp "GET /api/drf-auth/login/?next=/api/ HTTP/1.1" 200 2709
INFO 2024-11-20 04:11:22,216 basehttp "POST /api/drf-auth/login/ HTTP/1.1" 302 0
INFO 2024-11-20 04:11:22,222 basehttp "GET /api/ HTTP/1.1" 200 6307
INFO 2024-11-20 04:13:07,194 basehttp "GET /api/drf-auth/logout/?next=/api/ HTTP/1.1" 302 0
INFO 2024-11-20 04:13:07,202 basehttp "GET /api/ HTTP/1.1" 200 6068
INFO 2024-11-20 04:13:09,024 basehttp "GET /api/drf-auth/login/?next=/api/ HTTP/1.1" 200 2709
INFO 2024-11-20 04:20:48,931 autoreload /Users/kalkadam/Desktop/KBTU_Django/StudentManagementSystem/StudentManagementSystem/notifications/models.py changed, reloading.
INFO 2024-11-20 04:20:49,339 autoreload Watching for file changes with StatReloader
INFO 2024-11-20 04:26:06,040 autoreload Watching for file changes with StatReloader
INFO 2024-11-20 04:26:09,007 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2024-11-20 04:26:09,027 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4181
INFO 2024-11-20 04:26:09,067 basehttp "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2024-11-20 04:26:09,068 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2024-11-20 04:26:09,068 basehttp "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2024-11-20 04:26:09,069 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2024-11-20 04:26:09,069 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2024-11-20 04:26:09,093 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2024-11-20 04:26:09,093 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2024-11-20 04:26:10,423 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2024-11-20 04:26:10,433 basehttp "GET /admin/ HTTP/1.1" 200 10786
INFO 2024-11-20 04:26:10,451 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2024-11-20 04:26:10,458 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2024-11-20 04:26:10,458 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2024-11-20 04:26:10,458 basehttp "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
INFO 2024-11-20 04:28:01,921 autoreload /Users/kalkadam/Desktop/KBTU_Django/StudentManagementSystem/StudentManagementSystem/StudentManagementSystem/urls.py changed, reloading.
INFO 2024-11-20 04:28:02,254 autoreload Watching for file changes with StatReloader
INFO 2024-11-20 04:29:10,419 autoreload /Users/kalkadam/Desktop/KBTU_Django/StudentManagementSystem/StudentManagementSystem/users/admin.py changed, reloading.
INFO 2024-11-20 04:29:10,777 autoreload Watching for file changes with StatReloader
INFO 2024-11-20 04:29:11,246 basehttp "GET /admin/ HTTP/1.1" 200 11513
INFO 2024-11-20 04:29:12,534 basehttp "GET /admin/notifications/notification/ HTTP/1.1" 200 9931
INFO 2024-11-20 04:29:12,551 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,552 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,555 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,555 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,556 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,557 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,558 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,559 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,560 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2024-11-20 04:29:12,562 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,570 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:12,583 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2024-11-20 04:29:14,350 basehttp "GET /admin/notifications/notification/add/ HTTP/1.1" 200 13053
INFO 2024-11-20 04:29:14,366 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2024-11-20 04:29:14,367 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2024-11-20 04:29:14,368 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:14,370 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2024-11-20 04:29:14,373 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2024-11-20 04:29:14,374 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2024-11-20 04:29:23,392 basehttp "POST /admin/notifications/notification/add/ HTTP/1.1" 302 0
INFO 2024-11-20 04:29:23,406 basehttp "GET /admin/notifications/notification/ HTTP/1.1" 200 11371
INFO 2024-11-20 04:29:23,418 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2024-11-20 04:29:23,427 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2024-11-20 04:29:24,731 basehttp "GET /admin/notifications/notification/ HTTP/1.1" 200 11128
INFO 2024-11-20 04:29:24,747 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2024-11-20 04:29:25,310 basehttp "GET /admin/notifications/notification/ HTTP/1.1" 200 11128
INFO 2024-11-20 04:29:25,326 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2024-11-20 04:29:28,849 basehttp "GET /api/drf-auth/login/?next=/api/ HTTP/1.1" 200 2709
INFO 2024-11-20 04:29:29,857 basehttp "POST /api/drf-auth/login/ HTTP/1.1" 302 0
INFO 2024-11-20 04:29:29,861 basehttp "GET /api/ HTTP/1.1" 200 6462
INFO 2024-11-20 04:29:32,388 basehttp "GET /api/notifications/ HTTP/1.1" 200 10307
INFO 2024-11-20 04:29:48,938 basehttp "GET /api/notifications/ HTTP/1.1" 200 10307
INFO 2024-11-20 04:30:50,850 basehttp "GET /api/docs/ HTTP/1.1" 200 4662
INFO 2024-11-20 04:30:51,037 basehttp "GET /api/schema/ HTTP/1.1" 200 136157
WARNING 2024-11-20 04:39:01,206 log Unauthorized: /api/users/
WARNING 2024-11-20 04:39:01,208 basehttp "POST /api/users/ HTTP/1.1" 401 27
INFO 2024-11-20 04:39:09,577 basehttp "POST /api/users/ HTTP/1.1" 201 56
INFO 2024-11-20 04:39:26,683 basehttp "GET /api/ HTTP/1.1" 200 6462
INFO 2024-11-20 04:39:28,693 basehttp "GET /api/auth/users/ HTTP/1.1" 200 13255
INFO 2024-11-20 04:39:32,257 basehttp "GET /api/auth/users/ HTTP/1.1" 200 13255
INFO 2024-11-20 04:39:32,777 basehttp "GET /api/auth/users/ HTTP/1.1" 200 13255
INFO 2024-11-20 04:39:33,073 basehttp "GET /api/auth/users/ HTTP/1.1" 200 13255
INFO 2024-11-20 04:39:38,148 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
ERROR 2024-11-20 04:40:15,901 log Internal Server Error: /api/users/
Traceback (most recent call last):
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/sqlite3/base.py", line 328, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.IntegrityError: UNIQUE constraint failed: users_user.username

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/mixins.py", line 24, in perform_create
    serializer.save()
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/serializers.py", line 212, in save
    self.instance = self.create(validated_data)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/serializers.py", line 962, in create
    instance = ModelClass._default_manager.create(**validated_data)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/query.py", line 658, in create
    obj.save(force_insert=True, using=self.db)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/contrib/auth/base_user.py", line 76, in save
    super().save(*args, **kwargs)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 814, in save
    self.save_base(
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 877, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 1020, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 1061, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/query.py", line 1805, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1822, in execute_sql
    cursor.execute(sql, params)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/sqlite3/base.py", line 328, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.IntegrityError: UNIQUE constraint failed: users_user.username
ERROR 2024-11-20 04:40:15,907 basehttp "POST /api/users/ HTTP/1.1" 500 209574
INFO 2024-11-20 04:40:29,059 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
INFO 2024-11-20 04:40:29,610 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
INFO 2024-11-20 04:40:29,830 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
INFO 2024-11-20 04:40:30,353 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
INFO 2024-11-20 04:40:30,613 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
INFO 2024-11-20 04:40:30,836 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
INFO 2024-11-20 04:40:32,697 basehttp "GET /api/auth/users/?limit=5 HTTP/1.1" 200 13339
INFO 2024-11-20 04:40:38,982 basehttp "GET /api/auth/users/?limit=5&offset=5 HTTP/1.1" 200 12550
ERROR 2024-11-20 04:41:03,557 log Internal Server Error: /api/users/
Traceback (most recent call last):
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/sqlite3/base.py", line 328, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.IntegrityError: UNIQUE constraint failed: users_user.username

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/mixins.py", line 24, in perform_create
    serializer.save()
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/serializers.py", line 212, in save
    self.instance = self.create(validated_data)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/rest_framework/serializers.py", line 962, in create
    instance = ModelClass._default_manager.create(**validated_data)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/query.py", line 658, in create
    obj.save(force_insert=True, using=self.db)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/contrib/auth/base_user.py", line 76, in save
    super().save(*args, **kwargs)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 814, in save
    self.save_base(
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 877, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 1020, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/base.py", line 1061, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/query.py", line 1805, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1822, in execute_sql
    cursor.execute(sql, params)
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
